hh_id               itime                                     day      Interviewer ID
22965          10, 10, 10                233(47), 73(15), 153(31)             1, 4, 4
22966          10, 10, 10                152(31), 232(47), 72(15)             1, 1, 4
22967          10, 10, 10                231(47), 151(31), 71(15)             1, 2, 4
22968          10, 10, 10                70(14), 150(30), 230(46)             3, 4, 4
22969          10, 10, 10                69(14), 149(30), 229(46)             3, 3, 3
22970          10, 10, 10                228(46), 148(30), 68(14)             2, 3, 4
22971          10, 10, 10                147(30), 67(14), 227(46)             1, 2, 4
22972          10, 10, 10                66(14), 226(46), 146(30)             2, 2, 4
22973          10, 10, 10                145(29), 65(13), 225(45)             2, 3, 3
22974          10, 10, 10                64(13), 144(29), 224(45)             3, 3, 4
22975          10, 10, 10                143(29), 223(45), 63(13)             3, 3, 4
22976          10, 10, 10                62(13), 142(29), 222(45)             3, 3, 4
22977          10, 10, 10                221(45), 61(13), 141(29)             2, 4, 4
22978          10, 10, 10                60(12), 140(28), 220(44)             1, 4, 4
22979          10, 10, 10                139(28), 59(12), 219(44)             2, 3, 3
22980          10, 10, 10                138(28), 218(44), 58(12)             2, 2, 4
22981          10, 10, 10                217(44), 57(12), 137(28)             2, 3, 4
22982          10, 10, 10                216(44), 56(12), 136(28)             1, 4, 4
22983          10, 10, 10                55(11), 135(27), 215(43)             4, 4, 4
22984          10, 10, 10                134(27), 54(11), 214(43)             3, 4, 4
22985          10, 10, 10                53(11), 133(27), 213(43)             1, 1, 4
22986          10, 10, 10                52(11), 132(27), 212(43)             1, 2, 3
22987          10, 10, 10                211(43), 51(11), 131(27)             3, 4, 5
22988          10, 10, 10                130(26), 50(10), 210(42)             2, 3, 5
22989          10, 10, 10                49(10), 209(42), 129(26)             3, 3, 4
22990          10, 10, 10                128(26), 48(10), 208(42)             3, 4, 5
22991          10, 10, 10                207(42), 47(10), 127(26)             2, 4, 4
22992          10, 10, 10                206(42), 46(10), 126(26)             2, 4, 4
22993          10, 10, 10                 125(25), 45(9), 205(41)             2, 3, 3
22994          10, 10, 10                 44(9), 204(41), 124(25)             2, 3, 4
22995          10, 10, 10                 43(9), 123(25), 203(41)             3, 3, 4
22996          10, 10, 10                 42(9), 122(25), 202(41)             3, 3, 4
22997          10, 10, 10                 41(9), 121(25), 201(41)             4, 4, 4
22998          10, 10, 10                 120(24), 40(8), 200(40)             3, 4, 4
22999          10, 10, 10                 109(22), 29(6), 189(38)             4, 5, 5
23000          10, 10, 10                 28(6), 108(22), 188(38)             5, 5, 5
23001          10, 10, 10                 27(6), 107(22), 187(38)             4, 5, 5
23002          10, 10, 10                 26(6), 106(22), 186(38)             5, 5, 5
23003          10, 10, 10                 25(5), 185(37), 105(21)             4, 4, 5
23004          10, 10, 10                 24(5), 104(21), 184(37)             4, 5, 6
23005          10, 10, 10                 23(5), 183(37), 103(21)             4, 4, 5
23006          10, 10, 10                 22(5), 102(21), 182(37)             4, 4, 4
23007          10, 10, 10                 21(5), 101(21), 181(37)             5, 5, 6
23008          10, 10, 10                 20(4), 100(20), 180(36)             4, 5, 5
23009          10, 10, 10                  19(4), 99(20), 179(36)             4, 4, 5
23010          10, 10, 10                  18(4), 98(20), 178(36)             4, 4, 4
23011          10, 10, 10                  17(4), 97(20), 177(36)             4, 4, 4
23012          10, 10, 10                  96(20), 16(4), 176(36)             4, 5, 5
23013          10, 10, 10                  15(3), 95(19), 175(35)             4, 4, 5
23014          10, 10, 10                  14(3), 94(19), 174(35)             4, 4, 5
23015          10, 10, 10                  13(3), 93(19), 173(35)             4, 4, 5
23016          10, 10, 10                  12(3), 92(19), 172(35)             4, 5, 6
23017          10, 10, 10                  11(3), 171(35), 91(19)             4, 5, 6
23018          10, 10, 10                  10(2), 90(18), 170(34)             4, 4, 4
23019          10, 10, 10                   9(2), 89(18), 169(34)             4, 4, 5
23020          10, 10, 10                   8(2), 88(18), 168(34)             4, 4, 4
23021          10, 10, 10                   167(34), 7(2), 87(18)             3, 4, 5
23022          10, 10, 10                   6(2), 86(18), 166(34)             4, 4, 4
23023          10, 10, 10                   165(33), 85(17), 5(1)             1, 3, 4
23024          10, 10, 10                   4(1), 84(17), 164(33)             1, 2, 4
23025          10, 10, 10                   83(17), 3(1), 163(33)             1, 4, 4
23026          10, 10, 10                   2(1), 82(17), 162(33)             1, 3, 4
23027          10, 10, 10                   161(33), 1(1), 81(17)             1, 4, 4
23028          10, 10, 10                80(16), 240(48), 160(32)             3, 3, 4
23029          10, 10, 10                239(48), 79(16), 159(32)             1, 3, 4
23030          10, 10, 10                158(32), 238(48), 78(16)             1, 1, 3
23031          10, 10, 10                77(16), 157(32), 237(48)             3, 3, 4
23032          10, 10, 10                236(48), 76(16), 156(32)             1, 4, 5
23033          10, 10, 10                155(31), 75(15), 235(47)             4, 5, 5
23034          10, 10, 10                74(15), 154(31), 234(47)             4, 5, 5
23035          10, 10, 10                73(15), 153(31), 233(47)             4, 4, 5
23036          10, 10, 10                232(47), 72(15), 152(31)             2, 4, 4
23037          10, 10, 10                231(47), 71(15), 151(31)             4, 5, 6
23038          10, 10, 10                70(14), 150(30), 230(46)             4, 4, 4
23039          10, 10, 10                69(14), 149(30), 229(46)             4, 4, 4
23040          10, 10, 10                68(14), 148(30), 228(46)             4, 4, 4
23041          10, 10, 10                67(14), 147(30), 227(46)             4, 4, 4
23042          10, 10, 10                146(30), 226(46), 66(14)             4, 4, 5
23043          10, 10, 10                65(13), 145(29), 225(45)             4, 4, 4
23044          10, 10, 10                64(13), 144(29), 224(45)             4, 4, 4
23045          10, 10, 10                223(45), 143(29), 63(13)             3, 4, 5
23046          10, 10, 10                62(13), 142(29), 222(45)             4, 4, 5
23047          10, 10, 10                221(45), 61(13), 141(29)             1, 4, 4
23048          10, 10, 10                60(12), 140(28), 220(44)             4, 4, 5
23049          10, 10, 10                219(44), 59(12), 139(28)             4, 5, 5
23050          10, 10, 10                58(12), 138(28), 218(44)             5, 5, 5
23051          10, 10, 10                57(12), 137(28), 217(44)             4, 4, 5
23052          10, 10, 10                56(12), 136(28), 216(44)             5, 5, 5
23053          10, 10, 10                135(27), 215(43), 55(11)             4, 4, 5
23054          10, 10, 10                134(27), 54(11), 214(43)             3, 4, 4
23055          10, 10, 10                53(11), 213(43), 133(27)             4, 4, 5
23056          10, 10, 10                212(43), 52(11), 132(27)             3, 4, 4
23057          10, 10, 10                211(43), 51(11), 131(27)             3, 4, 5
23058          10, 10, 10                210(42), 130(26), 50(10)             2, 3, 4
23059          10, 10, 10                49(10), 209(42), 129(26)             4, 4, 5
23060          10, 10, 10                48(10), 128(26), 208(42)             4, 4, 5
23061          10, 10, 10                47(10), 127(26), 207(42)             4, 4, 4
23062          10, 10, 10                206(42), 46(10), 126(26)             2, 4, 4
23063          10, 10, 10                 125(25), 45(9), 205(41)             3, 4, 4
23064          10, 10, 10                 44(9), 204(41), 124(25)             3, 3, 4
23065          10, 10, 10                 203(41), 43(9), 123(25)             1, 3, 3
23066          10, 10, 10                 202(41), 42(9), 122(25)             1, 3, 4
23067          10, 10, 10                 41(9), 201(41), 121(25)             1, 1, 3
23068          10, 10, 10                 40(8), 120(24), 200(40)             4, 4, 4
23069          10, 10, 10                 39(8), 119(24), 199(40)             4, 4, 5
23070          10, 10, 10                 118(24), 38(8), 198(40)             3, 4, 4
23071          10, 10, 10                 37(8), 117(24), 197(40)             4, 5, 5
23072          10, 10, 10                 36(8), 116(24), 196(40)             4, 4, 5
23073          10, 10, 10                 35(7), 115(23), 195(39)             4, 4, 4
23074          10, 10, 10                 34(7), 114(23), 194(39)             5, 5, 5
23075          10, 10, 10                 33(7), 193(39), 113(23)             4, 4, 5
23076          10, 10, 10                 32(7), 192(39), 112(23)             4, 4, 5
23077          10, 10, 10                 31(7), 111(23), 191(39)             4, 4, 4
23078          10, 10, 10                 30(6), 110(22), 190(38)             4, 5, 5
23079          10, 10, 10                 109(22), 29(6), 189(38)             4, 5, 5
23080          10, 10, 10                 28(6), 108(22), 188(38)             5, 5, 5
23081          10, 10, 10                 27(6), 107(22), 187(38)             4, 4, 5
23082          10, 10, 10                 26(6), 106(22), 186(38)             4, 5, 5
23083          10, 10, 10                 25(5), 185(37), 105(21)             3, 4, 5
23084          10, 10, 10                 24(5), 184(37), 104(21)             4, 4, 5
23085          10, 10, 10                 23(5), 103(21), 183(37)             4, 4, 4
